"scenario_id","mechanism","structure","true_beta3","replicate","seed","variant","estimate","std_error","ci_lower","ci_upper","p_value","converged"
"VD_SH_N","VD","SH",0,1,20760001,"mild_trunc_0.5_99.5",-0.00282782972181733,0.0270663594070588,-0.0558778941596526,0.0502222347160179,0.916790301076114,TRUE
"VD_SH_N","VD","SH",0,1,20760001,"untruncated",0.0021535520536642,0.0278518580386986,-0.052436089702185,0.0567431938095134,0.938367655843125,TRUE
"VD_SH_N","VD","SH",0,2,20760002,"frozen_trunc_1_99",0.0133068078637396,0.0271781247131883,-0.0399623165741095,0.0665759323015887,0.624406611813737,TRUE
"VD_SH_N","VD","SH",0,2,20760002,"mild_trunc_0.5_99.5",0.0154152636058252,0.0273585118359065,-0.0382074195925516,0.0690379468042019,0.573125758213582,TRUE
"VD_SH_N","VD","SH",0,2,20760002,"untruncated",0.0224036452262976,0.0280089480553308,-0.0324938929621508,0.077301183414746,0.423783473986247,TRUE
"VD_SH_N","VD","SH",0,3,20760003,"frozen_trunc_1_99",-0.00752690826134591,0.0246832867653547,-0.0559061503214412,0.0408523337987494,0.760412257560864,TRUE
"VD_SH_N","VD","SH",0,3,20760003,"mild_trunc_0.5_99.5",-0.00389374596118422,0.0249559939580084,-0.0528074941188806,0.0450200021965122,0.876013725871965,TRUE
"VD_SH_N","VD","SH",0,3,20760003,"untruncated",0.00618195345375401,0.025716130960192,-0.0442216632282224,0.0565855701357304,0.810026340295551,TRUE
"VD_SH_N","VD","SH",0,4,20760004,"frozen_trunc_1_99",0.0284431039416713,0.0294354580405465,-0.0292503938177998,0.0861366017011425,0.333900529832576,TRUE
"VD_SH_N","VD","SH",0,4,20760004,"mild_trunc_0.5_99.5",0.0310568740965093,0.029741088604446,-0.0272356595682049,0.0893494077612235,0.296373746824794,TRUE
"VD_SH_N","VD","SH",0,4,20760004,"untruncated",0.0387846804398017,0.0308424551531942,-0.021666531660459,0.0992358925400624,0.208569200245237,TRUE
"VD_SH_N","VD","SH",0,5,20760005,"frozen_trunc_1_99",0.0119878858649224,0.0272837697062083,-0.041488302759246,0.0654640744890907,0.660387725837323,TRUE
"VD_SH_N","VD","SH",0,5,20760005,"mild_trunc_0.5_99.5",0.0160585613383446,0.02792912299344,-0.0386825197287978,0.0707996424054871,0.565307869594663,TRUE
"VD_SH_N","VD","SH",0,5,20760005,"untruncated",0.0227166929084261,0.0286314925808047,-0.0334010325499512,0.0788344183668034,0.427535317051151,TRUE
"VD_SH_N","VD","SH",0,6,20760006,"frozen_trunc_1_99",-0.0273270733150634,0.0270006226647978,-0.0802482937380672,0.0255941471079403,0.311494790934426,TRUE
"VD_SH_N","VD","SH",0,6,20760006,"mild_trunc_0.5_99.5",-0.0238532527819213,0.027401832871908,-0.077560845210861,0.0298543396470185,0.384028071087485,TRUE
"VD_SH_N","VD","SH",0,6,20760006,"untruncated",-0.0178366347719635,0.0280010982703103,-0.0727187873817717,0.0370455178378447,0.524126351608684,TRUE
"VD_SH_N","VD","SH",0,7,20760007,"frozen_trunc_1_99",-0.012496543430995,0.0270544961462433,-0.0655233558776319,0.0405302690156418,0.644151134446725,TRUE
"VD_SH_N","VD","SH",0,7,20760007,"mild_trunc_0.5_99.5",-0.00952726394229793,0.0274455059117361,-0.0633204555293007,0.0442659276447048,0.728490769390398,TRUE
"VD_SH_N","VD","SH",0,7,20760007,"untruncated",-0.000226386208631118,0.028674757087252,-0.056428910099645,0.0559761376823828,0.993700794616889,TRUE
"VD_SH_N","VD","SH",0,8,20760008,"frozen_trunc_1_99",0.0232759980779959,0.0254280019047651,-0.0265628856553436,0.0731148818113354,0.359998083067957,TRUE
"VD_SH_N","VD","SH",0,8,20760008,"mild_trunc_0.5_99.5",0.0266815486288239,0.0257091654598364,-0.0237084156724553,0.0770715129301032,0.299352731221488,TRUE
"VD_SH_N","VD","SH",0,8,20760008,"untruncated",0.0325831940337852,0.0267356346451453,-0.0198186498706997,0.0849850379382701,0.222951316802653,TRUE
"VD_SH_N","VD","SH",0,9,20760009,"frozen_trunc_1_99",-0.0463920532206512,0.0268505185683428,-0.0990190696146031,0.0062349631733007,0.0840259093107137,TRUE
"VD_SH_N","VD","SH",0,9,20760009,"mild_trunc_0.5_99.5",-0.0424430747132695,0.0273460750596827,-0.0960413818302475,0.0111552324037085,0.12064502039179,TRUE
"VD_SH_N","VD","SH",0,9,20760009,"untruncated",-0.0358839266929852,0.0282999993350054,-0.0913519253895958,0.0195840720036255,0.204803912567619,TRUE
"VD_SH_N","VD","SH",0,10,20760010,"frozen_trunc_1_99",0.0162635337360048,0.0249076939602371,-0.0325555464260598,0.0650826138980695,0.513787090525251,TRUE
"VD_SH_N","VD","SH",0,10,20760010,"mild_trunc_0.5_99.5",0.0172557229036578,0.0250065362078007,-0.0317570880636316,0.0662685338709471,0.49016368539131,TRUE
"VD_SH_N","VD","SH",0,10,20760010,"untruncated",0.0201130892902654,0.025098363060127,-0.0290797023075834,0.0693058808881143,0.422917152595775,TRUE
"VD_SH_N","VD","SH",0,11,20760011,"frozen_trunc_1_99",-0.0329275705452092,0.0262794939542814,-0.0844353786956008,0.0185802376051823,0.210214505826457,TRUE
"VD_SH_N","VD","SH",0,11,20760011,"mild_trunc_0.5_99.5",-0.0311740042919929,0.0265713833738399,-0.0832539157047191,0.0209059071207333,0.240708711903492,TRUE
"VD_SH_N","VD","SH",0,11,20760011,"untruncated",-0.029310661865396,0.0275150537902282,-0.0832401672942433,0.0246188435634513,0.286758688672926,TRUE
"VD_SH_N","VD","SH",0,12,20760012,"frozen_trunc_1_99",-0.0221894143957109,0.0294011539859752,-0.0798156762082222,0.0354368474168005,0.450421586997139,TRUE
"VD_SH_N","VD","SH",0,12,20760012,"mild_trunc_0.5_99.5",-0.0188279415922871,0.0296158334707477,-0.0768749751949526,0.0392190920103784,0.524946524995176,TRUE
"VD_SH_N","VD","SH",0,12,20760012,"untruncated",-0.0173351676132915,0.0300631278663705,-0.0762588982313777,0.0415885630047946,0.564192436138153,TRUE
"VD_SH_N","VD","SH",0,13,20760013,"frozen_trunc_1_99",-0.00391924489089372,0.0268941908638803,-0.0566318589840991,0.0487933692023117,0.884135874507134,TRUE
"VD_SH_N","VD","SH",0,13,20760013,"mild_trunc_0.5_99.5",-0.000473134334166236,0.0270030850172051,-0.0533991809678883,0.0524529122995558,0.986020587457168,TRUE
"VD_SH_N","VD","SH",0,13,20760013,"untruncated",0.00981789966703688,0.0276973704568465,-0.0444689464283822,0.064104745762456,0.722986337681576,TRUE
"VD_SH_N","VD","SH",0,14,20760014,"frozen_trunc_1_99",0.0174071211195767,0.0253523439018481,-0.0322834729280456,0.067097715167199,0.492329811219371,TRUE
"VD_SH_N","VD","SH",0,14,20760014,"mild_trunc_0.5_99.5",0.018609379093056,0.0254153232846236,-0.0312046545448062,0.0684234127309181,0.464039795806283,TRUE
"VD_SH_N","VD","SH",0,14,20760014,"untruncated",0.0206700562905075,0.0254507114100566,-0.0292133380732035,0.0705534506542184,0.416699681652652,TRUE
"VD_SH_N","VD","SH",0,15,20760015,"frozen_trunc_1_99",0.0253392233347748,0.0259094118491419,-0.0254432238895434,0.0761216705590929,0.328077787877114,TRUE
"VD_SH_N","VD","SH",0,15,20760015,"mild_trunc_0.5_99.5",0.0258018516453435,0.0260646397697954,-0.0252848423034554,0.0768885455941424,0.322214283677461,TRUE
"VD_SH_N","VD","SH",0,15,20760015,"untruncated",0.0252792046813448,0.0261254987688193,-0.025926772905541,0.0764851822682306,0.333240886623313,TRUE
"VD_SH_N","VD","SH",0,16,20760016,"frozen_trunc_1_99",-0.0285503318079613,0.0278247251565963,-0.08308679311489,0.0259861294989675,0.304854929950749,TRUE
"VD_SH_N","VD","SH",0,16,20760016,"mild_trunc_0.5_99.5",-0.0264617739531582,0.0279674997047491,-0.0812780733744665,0.02835452546815,0.344066174433661,TRUE
"VD_SH_N","VD","SH",0,16,20760016,"untruncated",-0.0213727735293385,0.0286289089579339,-0.077485435086889,0.0347398880282119,0.455338159657444,TRUE
"VD_SH_N","VD","SH",0,17,20760017,"frozen_trunc_1_99",-0.0116044111792995,0.0272918084370858,-0.0650963557159876,0.0418875333573886,0.670692640755526,TRUE
"VD_SH_N","VD","SH",0,17,20760017,"mild_trunc_0.5_99.5",-0.010330929004982,0.0275479864870736,-0.0643249825196464,0.0436631245096823,0.707648748082672,TRUE
"VD_SH_N","VD","SH",0,17,20760017,"untruncated",-0.00579072337876317,0.027984890607156,-0.0606411089687889,0.0490596622112626,0.836069830302059,TRUE
"VD_SH_N","VD","SH",0,18,20760018,"frozen_trunc_1_99",-0.000761457910117164,0.0299290644904098,-0.0594224243113203,0.057899508491086,0.97970234012355,TRUE
"VD_SH_N","VD","SH",0,18,20760018,"mild_trunc_0.5_99.5",0.00293259423195548,0.0306223626364518,-0.05708723653549,0.062952424999401,0.923706082764666,TRUE
"VD_SH_N","VD","SH",0,18,20760018,"untruncated",0.0123789870682985,0.0337957134696682,-0.0538606113322511,0.0786185854688481,0.714149680199901,TRUE
"VD_SH_N","VD","SH",0,19,20760019,"frozen_trunc_1_99",0.034938905597169,0.0249286801895687,-0.0139213075743857,0.0837991187687238,0.161048301775736,TRUE
"VD_SH_N","VD","SH",0,19,20760019,"mild_trunc_0.5_99.5",0.0371729300317013,0.0250091653961213,-0.0118450341446965,0.0861908942080992,0.137180679424363,TRUE
"VD_SH_N","VD","SH",0,19,20760019,"untruncated",0.0381023319555717,0.0251832807046343,-0.0112568982255115,0.087461562136655,0.13027937391761,TRUE
"VD_SH_N","VD","SH",0,20,20760020,"frozen_trunc_1_99",0.0389826684556312,0.0269453381318703,-0.0138301942828346,0.0917955311940969,0.147972148842934,TRUE
"VD_SH_N","VD","SH",0,20,20760020,"mild_trunc_0.5_99.5",0.0409109648709011,0.0270604125072407,-0.0121274436432908,0.0939493733850929,0.130575033216697,TRUE
"VD_SH_N","VD","SH",0,20,20760020,"untruncated",0.0424604473523708,0.027314553543189,-0.0110760775922797,0.0959969722970213,0.12006542467961,TRUE
"VD_SH_N","VD","SH",0,21,20760021,"frozen_trunc_1_99",0.0183694223255529,0.0284626564695472,-0.0374173843547596,0.0741562290058654,0.518676565666705,TRUE
"VD_SH_N","VD","SH",0,21,20760021,"mild_trunc_0.5_99.5",0.0214081201687466,0.028708870330701,-0.0348612656794274,0.0776775060169205,0.455850436269481,TRUE
"VD_SH_N","VD","SH",0,21,20760021,"untruncated",0.0206738503657013,0.0294150792496962,-0.0369797049637032,0.0783274056951058,0.48216063492256,TRUE
"VD_SH_N","VD","SH",0,22,20760022,"frozen_trunc_1_99",-0.0159608257781041,0.027654464429548,-0.0701635760600181,0.0382419245038099,0.563836869070407,TRUE
"VD_SH_N","VD","SH",0,22,20760022,"mild_trunc_0.5_99.5",-0.0151401079447972,0.0278875627035975,-0.0697997308438484,0.039519514954254,0.587199886703031,TRUE
"VD_SH_N","VD","SH",0,22,20760022,"untruncated",-0.0159235805693062,0.0281852794022411,-0.0711667281976989,0.0393195670590864,0.572100365348873,TRUE
"VD_SH_N","VD","SH",0,23,20760023,"frozen_trunc_1_99",-0.0202386331776448,0.0288573877028979,-0.0767991130753246,0.0363218467200351,0.48309533450436,TRUE
"VD_SH_N","VD","SH",0,23,20760023,"mild_trunc_0.5_99.5",-0.0201936375760848,0.0292164436996286,-0.0774578672273569,0.0370705920751874,0.489456387647548,TRUE
"VD_SH_N","VD","SH",0,23,20760023,"untruncated",-0.0212593440399402,0.0296455346214002,-0.0793645918978846,0.0368459038180042,0.473301341198168,TRUE
"VD_SH_N","VD","SH",0,24,20760024,"frozen_trunc_1_99",-0.0338586891971029,0.0259491522010659,-0.0847190275111921,0.0170016491169864,0.191957869304575,TRUE
"VD_SH_N","VD","SH",0,24,20760024,"mild_trunc_0.5_99.5",-0.035698733379469,0.026356087093599,-0.0873566640829231,0.0159591973239851,0.175584009265834,TRUE
"VD_SH_N","VD","SH",0,24,20760024,"untruncated",-0.0388619148620245,0.0274718464356513,-0.092706733875901,0.0149829041518519,0.157183236379672,TRUE
"VD_SH_N","VD","SH",0,25,20760025,"frozen_trunc_1_99",-0.033926888063044,0.0273713041514019,-0.0875746441997918,0.0197208680737039,0.215158271730364,TRUE
"VD_SH_N","VD","SH",0,25,20760025,"mild_trunc_0.5_99.5",-0.0301260996248554,0.0276796144855509,-0.0843781440165351,0.0241259447668243,0.276424822948767,TRUE
"VD_SH_N","VD","SH",0,25,20760025,"untruncated",-0.0120605504014543,0.031131975181839,-0.0730792217578588,0.0489581209549502,0.698459551806632,TRUE
"VD_SH_N","VD","SH",0,26,20760026,"frozen_trunc_1_99",-0.0130712326759093,0.0253989678655423,-0.0628532096923722,0.0367107443405537,0.60680714366841,TRUE
"VD_SH_N","VD","SH",0,26,20760026,"mild_trunc_0.5_99.5",-0.00885453694276792,0.0258889649180766,-0.0595969081821981,0.0418878342966623,0.73233603987806,TRUE
"VD_SH_N","VD","SH",0,26,20760026,"untruncated",-0.00149437787220183,0.0268448645437733,-0.0541103123779975,0.0511215566335938,0.95560694653088,TRUE
"VD_SH_N","VD","SH",0,27,20760027,"frozen_trunc_1_99",-0.017974280731549,0.0266498153117731,-0.0702079187426244,0.0342593572795263,0.50001780390854,TRUE
"VD_SH_N","VD","SH",0,27,20760027,"mild_trunc_0.5_99.5",-0.0133808638738338,0.0270987999232243,-0.0664945117233534,0.0397327839756858,0.621461078471535,TRUE
"VD_SH_N","VD","SH",0,27,20760027,"untruncated",-0.00639634145940222,0.0277343747128711,-0.0607557158966296,0.0479630329778251,0.81760330636927,TRUE
"VD_SH_N","VD","SH",0,28,20760028,"frozen_trunc_1_99",0.00444942649203399,0.0262305714497287,-0.0469624935494342,0.0558613465335022,0.865303087085182,TRUE
"VD_SH_N","VD","SH",0,28,20760028,"mild_trunc_0.5_99.5",0.00530498341219366,0.0265307251354074,-0.0466952378532048,0.0573052046775921,0.841514823910219,TRUE
"VD_SH_N","VD","SH",0,28,20760028,"untruncated",0.00331629531221323,0.026885246017768,-0.0493787868826121,0.0560113775070386,0.901829942472229,TRUE
"VD_SH_N","VD","SH",0,29,20760029,"frozen_trunc_1_99",0.0110989316264333,0.0280497659479702,-0.0438786096315883,0.0660764728844548,0.692335844682526,TRUE
"VD_SH_N","VD","SH",0,29,20760029,"mild_trunc_0.5_99.5",0.0135161443238964,0.0283714332844899,-0.0420918649137039,0.0691241535614966,0.633789597680961,TRUE
"VD_SH_N","VD","SH",0,29,20760029,"untruncated",0.0185032157662282,0.0288955743587839,-0.0381321099769882,0.0751385415094446,0.52194654957646,TRUE
"VD_SH_N","VD","SH",0,30,20760030,"frozen_trunc_1_99",-0.0312643730162275,0.0284592016412335,-0.0870444082330451,0.0245156622005901,0.271956468565679,TRUE
"VD_SH_N","VD","SH",0,30,20760030,"mild_trunc_0.5_99.5",-0.0296337341030469,0.0286691099357681,-0.0858251895771524,0.0265577213710586,0.301301306311075,TRUE
"VD_SH_N","VD","SH",0,30,20760030,"untruncated",-0.0302471849691565,0.0295762912762151,-0.0882167158705381,0.0277223459322251,0.30645751703843,TRUE
"VD_SH_N","VD","SH",0,31,20760031,"frozen_trunc_1_99",0.0254506705303647,0.0260592605533908,-0.0256254801542813,0.0765268212150107,0.328744476497445,TRUE
"VD_SH_N","VD","SH",0,31,20760031,"mild_trunc_0.5_99.5",0.0269187460414999,0.0263672418472503,-0.0247610479791106,0.0785985400621104,0.307294112813853,TRUE
"VD_SH_N","VD","SH",0,31,20760031,"untruncated",0.0332509284788087,0.0272810733651948,-0.0202199753169731,0.0867218322745905,0.222909587618211,TRUE
"VD_SH_N","VD","SH",0,32,20760032,"frozen_trunc_1_99",0.0508973251237486,0.0276526372717443,-0.00330184392887018,0.105096494176367,0.0656808290612475,TRUE
"VD_SH_N","VD","SH",0,32,20760032,"mild_trunc_0.5_99.5",0.0530673284815202,0.0278042060529462,-0.00142891538225422,0.107563572345295,0.0563126866921355,TRUE
"VD_SH_N","VD","SH",0,32,20760032,"untruncated",0.0550312036687063,0.0280737352291928,6.68261948846838e-06,0.110055724717924,0.0499679744395908,TRUE
"VD_SH_N","VD","SH",0,33,20760033,"frozen_trunc_1_99",0.0115855163739026,0.0263402765494866,-0.0400414256630912,0.0632124584108964,0.6600527433247,TRUE
"VD_SH_N","VD","SH",0,33,20760033,"mild_trunc_0.5_99.5",0.0140893336018311,0.0266184042396923,-0.0380827387079658,0.0662614059116279,0.59659182535863,TRUE
"VD_SH_N","VD","SH",0,33,20760033,"untruncated",0.0162816824717515,0.0269603710406058,-0.0365606447678358,0.0691240097113389,0.545902375217195,TRUE
"VD_SH_N","VD","SH",0,34,20760034,"frozen_trunc_1_99",-0.0207745146632782,0.0269994398241757,-0.0736934167186625,0.0321443873921062,0.441630706674898,TRUE
"VD_SH_N","VD","SH",0,34,20760034,"mild_trunc_0.5_99.5",-0.0198897834757521,0.0274678741929888,-0.0737268168940101,0.0339472499425059,0.468997734372958,TRUE
"VD_SH_N","VD","SH",0,34,20760034,"untruncated",-0.0218645269474316,0.0287017194862817,-0.0781198971405438,0.0343908432456805,0.44618859290097,TRUE
"VD_SH_N","VD","SH",0,35,20760035,"frozen_trunc_1_99",-0.034673996734146,0.0258745128022941,-0.0853880418266424,0.0160400483583503,0.180218337232321,TRUE
"VD_SH_N","VD","SH",0,35,20760035,"mild_trunc_0.5_99.5",-0.0317797381832858,0.0260605366251196,-0.0828583899685201,0.0192989136019486,0.222670286632734,TRUE
"VD_SH_N","VD","SH",0,35,20760035,"untruncated",-0.0297501602505182,0.0263928429790519,-0.0814801324894598,0.0219798119884235,0.259655565849393,TRUE
"VD_SH_N","VD","SH",0,36,20760036,"frozen_trunc_1_99",0.0061594081381341,0.0270497248022072,-0.046858052474192,0.0591768687504602,0.819874132138182,TRUE
"VD_SH_N","VD","SH",0,36,20760036,"mild_trunc_0.5_99.5",0.0091601818462172,0.0273740260932081,-0.0444929092964708,0.0628132729889051,0.737903894809854,TRUE
"VD_SH_N","VD","SH",0,36,20760036,"untruncated",0.0131383504805094,0.0280068606536731,-0.0417550964006898,0.0680317973617087,0.638989682480267,TRUE
"VD_SH_N","VD","SH",0,37,20760037,"frozen_trunc_1_99",0.0333223785816424,0.0261270063400274,-0.0178865538448113,0.0845313110080961,0.202167770514653,TRUE
"VD_SH_N","VD","SH",0,37,20760037,"mild_trunc_0.5_99.5",0.0355554498875194,0.0263640537114982,-0.016118095387017,0.0872289951620558,0.177454667921859,TRUE
"VD_SH_N","VD","SH",0,37,20760037,"untruncated",0.0379402427112624,0.0268315672496755,-0.0146496290981015,0.0905301145206264,0.157357452943344,TRUE
"VD_SH_N","VD","SH",0,38,20760038,"frozen_trunc_1_99",0.00886218622355763,0.0260030618760934,-0.0421038150535854,0.0598281875007007,0.733244227207257,TRUE
"VD_SH_N","VD","SH",0,38,20760038,"mild_trunc_0.5_99.5",0.0102436355305517,0.0261345627743391,-0.040980107507153,0.0614673785682565,0.69508968301933,TRUE
"VD_SH_N","VD","SH",0,38,20760038,"untruncated",0.0155018359614018,0.0263280862838068,-0.0361012131548595,0.067104885077663,0.555999045049373,TRUE
"VD_SH_N","VD","SH",0,39,20760039,"frozen_trunc_1_99",0.00728122951599396,0.0274428081917399,-0.0465066745398162,0.0610691335718041,0.790760049432011,TRUE
"VD_SH_N","VD","SH",0,39,20760039,"mild_trunc_0.5_99.5",0.00993706488035596,0.0276075292966485,-0.044173692541075,0.0640478223017869,0.71889171116669,TRUE
"VD_SH_N","VD","SH",0,39,20760039,"untruncated",0.0145987666243087,0.0283033485534313,-0.0408757965404167,0.0700733297890341,0.605996584288292,TRUE
"VD_SH_N","VD","SH",0,40,20760040,"frozen_trunc_1_99",-0.0278614942555887,0.0271537116171453,-0.0810827690251935,0.0253597805140162,0.304860579536752,TRUE
"VD_SH_N","VD","SH",0,40,20760040,"mild_trunc_0.5_99.5",-0.0251423671992342,0.027392436940845,-0.0788315436032904,0.0285468092048221,0.358693216092674,TRUE
"VD_SH_N","VD","SH",0,40,20760040,"untruncated",-0.0180416783492086,0.0277105001112093,-0.0723542585671788,0.0362709018687617,0.514996571494562,TRUE
"VD_SH_N","VD","SH",0,41,20760041,"frozen_trunc_1_99",-0.0107386584978773,0.0249705764895168,-0.0596809884173303,0.0382036714215757,0.667157461827972,TRUE
"VD_SH_N","VD","SH",0,41,20760041,"mild_trunc_0.5_99.5",-0.00847584927378511,0.0252261340425289,-0.0579190719971417,0.0409673734495714,0.73687480535608,TRUE
"VD_SH_N","VD","SH",0,41,20760041,"untruncated",-0.001601279363307,0.0260703565837214,-0.052699178267401,0.049496619540787,0.95102356203934,TRUE
"VD_SH_N","VD","SH",0,42,20760042,"frozen_trunc_1_99",0.0233511315866555,0.0271881987865916,-0.0299377380350642,0.0766400012083751,0.390412175506586,TRUE
"VD_SH_N","VD","SH",0,42,20760042,"mild_trunc_0.5_99.5",0.0254909079158511,0.027338583891284,-0.0280927165110656,0.0790745323427679,0.351122053882241,TRUE
"VD_SH_N","VD","SH",0,42,20760042,"untruncated",0.0290654752273445,0.0279101236469243,-0.0256383671206271,0.0837693175753161,0.29769206247598,TRUE
"VD_SH_N","VD","SH",0,43,20760043,"frozen_trunc_1_99",-0.00203555421936019,0.0270161763585019,-0.0549872598820239,0.0509161514433035,0.939939617267211,TRUE
"VD_SH_N","VD","SH",0,43,20760043,"mild_trunc_0.5_99.5",0.00273435662180235,0.0272176667377871,-0.0506122701842604,0.0560809834278651,0.919977101008505,TRUE
"VD_SH_N","VD","SH",0,43,20760043,"untruncated",0.0159564945878143,0.0280386696955602,-0.0389992980154836,0.0709122871911122,0.569295837602674,TRUE
"VD_SH_N","VD","SH",0,44,20760044,"frozen_trunc_1_99",0.013494135878565,0.0262702746878364,-0.0379956025095943,0.0649838742667243,0.607485820797659,TRUE
"VD_SH_N","VD","SH",0,44,20760044,"mild_trunc_0.5_99.5",0.0155148794297465,0.0267099223496247,-0.036836568375518,0.067866327235011,0.561330928477931,TRUE
"VD_SH_N","VD","SH",0,44,20760044,"untruncated",0.0190506612834166,0.0273609768805255,-0.0345768534024133,0.0726781759692465,0.486258981051703,TRUE
"VD_SH_N","VD","SH",0,45,20760045,"frozen_trunc_1_99",-0.0265563535898307,0.0296980427260634,-0.084764517332915,0.0316518101532535,0.371208339494022,TRUE
"VD_SH_N","VD","SH",0,45,20760045,"mild_trunc_0.5_99.5",-0.0231499150970568,0.03045683121082,-0.082845304270264,0.0365454740761504,0.447201137783259,TRUE
"VD_SH_N","VD","SH",0,45,20760045,"untruncated",-0.0231437398790844,0.0323155443912803,-0.0864822068859938,0.040194727127825,0.473880338934903,TRUE
"VD_SH_N","VD","SH",0,46,20760046,"frozen_trunc_1_99",-0.0414424274772557,0.0253970166776696,-0.091220580165488,0.00833572521097668,0.102725146298885,TRUE
"VD_SH_N","VD","SH",0,46,20760046,"mild_trunc_0.5_99.5",-0.0406068430321339,0.0256505316962347,-0.0908818851567539,0.00966819909248604,0.113403237583827,TRUE
"VD_SH_N","VD","SH",0,46,20760046,"untruncated",-0.041153427626357,0.0264541376844371,-0.0930035374878538,0.0106966822351398,0.119790907463687,TRUE
"VD_SH_N","VD","SH",0,47,20760047,"frozen_trunc_1_99",-0.00581438263479237,0.0263334035092307,-0.0574278535128846,0.0457990882432999,0.825249135241761,TRUE
"VD_SH_N","VD","SH",0,47,20760047,"mild_trunc_0.5_99.5",-0.00240833029884123,0.0265343661621723,-0.054415687976699,0.0495990273790166,0.927681161247043,TRUE
"VD_SH_N","VD","SH",0,47,20760047,"untruncated",0.00169522265242764,0.0270628247511928,-0.0513479138599102,0.0547383591647655,0.950052961453396,TRUE
"VD_SH_N","VD","SH",0,48,20760048,"frozen_trunc_1_99",0.00271780430396459,0.0278225941224706,-0.0518144801760778,0.057250088784007,0.922183734114931,TRUE
"VD_SH_N","VD","SH",0,48,20760048,"mild_trunc_0.5_99.5",0.00479461948033642,0.0279450803537602,-0.0499777380130336,0.0595669769737064,0.863773285922124,TRUE
"VD_SH_N","VD","SH",0,48,20760048,"untruncated",0.0106749059426642,0.0282233927465613,-0.0446429438405958,0.0659927557259243,0.705260475342839,TRUE
"VD_SH_N","VD","SH",0,49,20760049,"frozen_trunc_1_99",0.0176499469215256,0.0261054912003107,-0.0335168158310834,0.0688167096741346,0.498976565203627,TRUE
"VD_SH_N","VD","SH",0,49,20760049,"mild_trunc_0.5_99.5",0.0196107836860485,0.0261205848408096,-0.0315855626019383,0.0708071299740353,0.452785736082276,TRUE
"VD_SH_N","VD","SH",0,49,20760049,"untruncated",0.0214924753664412,0.0263648079115237,-0.0301825481401452,0.0731674988730276,0.414960356891584,TRUE
"VD_SH_N","VD","SH",0,50,20760050,"frozen_trunc_1_99",-0.0637308315501049,0.0268578101480973,-0.116372139440376,-0.0110895236598342,0.0176491591818239,TRUE
"VD_SH_N","VD","SH",0,50,20760050,"mild_trunc_0.5_99.5",-0.063030134481523,0.0271118249717023,-0.11616931142606,-0.00989095753698643,0.0200815445884388,TRUE
"VD_SH_N","VD","SH",0,50,20760050,"untruncated",-0.0627629070809109,0.0276814935998129,-0.117018634536544,-0.0085071796252776,0.0233704574053712,TRUE
"VD_SH_A","VD","SH",0.2,1,20860001,"frozen_trunc_1_99",0.133452068637398,0.0250941515251333,0.0842675316481364,0.182636605626659,1.0488258310727e-07,TRUE
"VD_SH_A","VD","SH",0.2,1,20860001,"mild_trunc_0.5_99.5",0.137372142112059,0.0252185775739985,0.0879437300670223,0.186800554157096,5.11517425472136e-08,TRUE
"VD_SH_A","VD","SH",0.2,1,20860001,"untruncated",0.149078534981338,0.0261545749196708,0.0978155681387832,0.200341501823893,1.19875753828843e-08,TRUE
"VD_SH_A","VD","SH",0.2,2,20860002,"frozen_trunc_1_99",0.205102240613368,0.0268684984613744,0.152439983629074,0.257764497597662,2.28361947353688e-14,TRUE
"VD_SH_A","VD","SH",0.2,2,20860002,"mild_trunc_0.5_99.5",0.210925687566848,0.0271192569766852,0.157771943892545,0.264079431241151,7.38497334382101e-15,TRUE
"VD_SH_A","VD","SH",0.2,2,20860002,"untruncated",0.224201940030589,0.0280530848952166,0.169217893635964,0.279185986425213,1.32702331510479e-15,TRUE
"VD_SH_A","VD","SH",0.2,3,20860003,"frozen_trunc_1_99",0.189360775341758,0.0246835423131058,0.14098103240807,0.237740518275445,1.69943831451325e-14,TRUE
"VD_SH_A","VD","SH",0.2,3,20860003,"mild_trunc_0.5_99.5",0.193462035492338,0.0247400406627139,0.144971555793419,0.241952515191257,5.29096129752905e-15,TRUE
"VD_SH_A","VD","SH",0.2,3,20860003,"untruncated",0.204322230395549,0.0256524971644426,0.154043335953242,0.254601124837856,1.65219064879033e-15,TRUE
"VD_SH_A","VD","SH",0.2,4,20860004,"frozen_trunc_1_99",0.208178673129672,0.0260007230937157,0.157217255865989,0.259140090393354,1.17875955218533e-15,TRUE
"VD_SH_A","VD","SH",0.2,4,20860004,"mild_trunc_0.5_99.5",0.212033578317297,0.0261371097360877,0.160804843234565,0.263262313400029,4.96469764291098e-16,TRUE
"VD_SH_A","VD","SH",0.2,4,20860004,"untruncated",0.217731732922892,0.0264386603603142,0.165911958616677,0.269551507229108,1.79027143810651e-16,TRUE
"VD_SH_A","VD","SH",0.2,5,20860005,"frozen_trunc_1_99",0.215628275541598,0.0257791940595102,0.165101055184958,0.266155495898238,6.04060116342793e-17,TRUE
"VD_SH_A","VD","SH",0.2,5,20860005,"mild_trunc_0.5_99.5",0.220440571760476,0.0260504173383745,0.169381753777262,0.27149938974369,2.62662670586237e-17,TRUE
"VD_SH_A","VD","SH",0.2,5,20860005,"untruncated",0.227898756229009,0.0266157768822686,0.175731833539763,0.280065678918256,1.10404044832898e-17,TRUE
